,solution_id,contest_id,submission_time,realtive_time,problem_index,problem_name,problem_type,points,tags,team,participant_type,language,verdict,test_case,time,memory
1097,39737089,117,1530175124,2147483647,C,Cycle,PROGRAMMING,1500.0,"['dfs and similar', 'graphs']",0,PRACTICE,GNU C++17,MEMORY_LIMIT_EXCEEDED,10,2026,262100.0
1098,39737079,117,1530175096,2147483647,C,Cycle,PROGRAMMING,1500.0,"['dfs and similar', 'graphs']",0,PRACTICE,GNU C++17,MEMORY_LIMIT_EXCEEDED,10,2368,262100.0
1099,39736761,570,1530174269,2147483647,E,Pig and Palindromes,PROGRAMMING,2500.0,"['combinatorics', 'dp']",0,PRACTICE,GNU C++17,OK,56,1232,246800.0
1100,39736741,699,1530174190,2147483647,D,Fix a Tree,PROGRAMMING,2000.0,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'trees']",0,PRACTICE,GNU C++17,OK,101,140,10900.0
1101,39736694,114,1530174058,2147483647,C,Grammar Lessons,PROGRAMMING,1500.0,['implementation'],0,PRACTICE,GNU C++17,OK,360,62,400.0
1102,39736679,559,1530174021,2147483647,C,Gerald and Giant Chess,PROGRAMMING,1500.0,"['combinatorics', 'dp', 'math', 'number theory']",0,PRACTICE,GNU C++17,OK,55,109,9400.0
1103,39736668,560,1530173980,2147483647,E,Gerald and Giant Chess,PROGRAMMING,2500.0,"['combinatorics', 'dp']",0,PRACTICE,GNU C++17,OK,55,109,9400.0
1104,39735400,626,1530170601,2147483647,E,Simple Skewness,PROGRAMMING,2000.0,"['binary search', 'math', 'ternary search']",0,PRACTICE,GNU C++17,WRONG_ANSWER,7,77,3100.0
1105,39734968,626,1530169350,2147483647,C,Block Towers,PROGRAMMING,1000.0,"['brute force', 'greedy', 'math', 'number theory']",0,PRACTICE,GNU C++17,OK,78,31,0.0
1106,39734703,192,1530168631,2147483647,E,Fools and Roads,PROGRAMMING,2500.0,"['data structures', 'trees']",0,PRACTICE,GNU C++17,OK,136,233,18500.0
1107,39734597,191,1530168244,2147483647,C,Fools and Roads,PROGRAMMING,1500.0,"['data structures', 'dfs and similar', 'trees']",0,PRACTICE,GNU C++17,OK,136,233,18500.0
1108,39734247,556,1530166975,2147483647,D,Case of Fugitive,PROGRAMMING,3000.0,"['binary search', 'data structures', 'greedy']",0,PRACTICE,GNU C++17,OK,50,545,19000.0
1109,39734218,555,1530166903,2147483647,B,Case of Fugitive,PROGRAMMING,750.0,"['data structures', 'greedy', 'sortings']",0,PRACTICE,GNU C++17,OK,50,545,19000.0
1110,39717293,1000,1530115324,5224,F,One Occurrence,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,CONTESTANT,GNU C++14,TIME_LIMIT_EXCEEDED,36,3000,545300.0
1111,39717275,1000,1530115311,5211,F,One Occurrence,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,CONTESTANT,GNU C++17,COMPILATION_ERROR,0,0,0.0
1112,39717021,1000,1530115169,5069,C,Covered Points Count,PROGRAMMING,0.0,"['data structures', 'implementation', 'sortings']",0,CONTESTANT,GNU C++17,OK,18,654,26900.0
1113,39716898,1000,1530115100,5000,C,Covered Points Count,PROGRAMMING,0.0,"['data structures', 'implementation', 'sortings']",0,CONTESTANT,GNU C++14,OK,18,499,17500.0
1114,39714299,1000,1530113828,3728,F,One Occurrence,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,CONTESTANT,GNU C++14,TIME_LIMIT_EXCEEDED,7,3000,12000.0
1115,39712977,1000,1530113241,3141,F,One Occurrence,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,CONTESTANT,GNU C++14,TIME_LIMIT_EXCEEDED,43,3000,575400.0
1116,39711433,1000,1530112610,2510,F,One Occurrence,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,CONTESTANT,GNU C++14,TIME_LIMIT_EXCEEDED,7,3000,12100.0
1117,39711401,1000,1530112596,2496,F,One Occurrence,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,CONTESTANT,GNU C++17,COMPILATION_ERROR,0,0,0.0
1118,39710077,1000,1530112098,1998,B,Light It Up,PROGRAMMING,0.0,['greedy'],0,CONTESTANT,GNU C++17,OK,39,62,2200.0
1119,39707526,1000,1530111248,1148,D,Yet Another Problem On a Subsequence,PROGRAMMING,0.0,"['combinatorics', 'dp']",0,CONTESTANT,GNU C++17,OK,22,46,8000.0
1120,39705730,1000,1530110773,673,C,Covered Points Count,PROGRAMMING,0.0,"['data structures', 'implementation', 'sortings']",0,CONTESTANT,GNU C++17,OK,18,685,26900.0
1121,39704428,1000,1530110404,304,A,Codehorses T-shirts,PROGRAMMING,0.0,"['greedy', 'implementation']",0,CONTESTANT,GNU C++17,OK,37,31,200.0
1122,39701042,793,1530101777,2147483647,C,Mice problem,PROGRAMMING,1500.0,"['geometry', 'implementation', 'math', 'sortings']",0,PRACTICE,GNU C++17,OK,80,1559,15900.0
1123,39700463,793,1530100468,2147483647,B,Igor and his way to work,PROGRAMMING,1000.0,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']",0,PRACTICE,GNU C++17,OK,66,296,13100.0
1124,39682064,284,1530033338,2147483647,D,Cow Program,PROGRAMMING,2000.0,"['dfs and similar', 'dp']",0,PRACTICE,GNU C++17,OK,50,248,17200.0
1125,39680702,16,1530029912,2147483647,D,Logging,PROGRAMMING,0.0,"['implementation', 'strings']",0,PRACTICE,GNU C++17,OK,54,30,0.0
1126,39680694,16,1530029884,2147483647,D,Logging,PROGRAMMING,0.0,"['implementation', 'strings']",0,PRACTICE,GNU C++17,WRONG_ANSWER,23,30,0.0
1127,39680640,16,1530029741,2147483647,D,Logging,PROGRAMMING,0.0,"['implementation', 'strings']",0,PRACTICE,GNU C++17,WRONG_ANSWER,13,31,0.0
1128,39671599,16,1530005946,2147483647,E,Fish,PROGRAMMING,0.0,"['bitmasks', 'dp', 'probabilities']",0,PRACTICE,GNU C++17,OK,20,498,2900.0
1129,39670682,14,1530003686,2147483647,D,Two Paths,PROGRAMMING,0.0,"['dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees', 'two pointers']",0,PRACTICE,GNU C++17,OK,45,62,200.0
1130,39670262,320,1530002646,2147483647,D,Psychos in a Line,PROGRAMMING,2000.0,['data structures'],0,PRACTICE,GNU C++17,OK,32,92,2700.0
1131,39670248,319,1530002629,2147483647,B,Psychos in a Line,PROGRAMMING,1000.0,"['data structures', 'implementation']",0,PRACTICE,GNU C++17,OK,32,92,2700.0
1132,39668031,427,1529996856,2147483647,C,Checkposts,PROGRAMMING,1500.0,"['dfs and similar', 'graphs', 'two pointers']",0,PRACTICE,GNU C++17,OK,137,327,20100.0
1133,39664030,282,1529982888,2147483647,E,Sausage Maximization,PROGRAMMING,2500.0,"['bitmasks', 'data structures', 'trees']",0,PRACTICE,GNU C++17,OK,101,560,64600.0
1134,39664021,665,1529982844,2147483647,E,Beautiful Subarrays,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,PRACTICE,GNU C++17,OK,28,1668,278900.0
1135,39664002,947,1529982763,2147483647,C,Perfect Security,PROGRAMMING,1500.0,"['data structures', 'strings']",0,PRACTICE,GNU C++17,OK,50,686,96000.0
1136,39663985,948,1529982715,2147483647,D,Perfect Security,PROGRAMMING,2000.0,"['data structures', 'greedy', 'strings', 'trees']",0,PRACTICE,GNU C++17,OK,50,686,96000.0
1137,39646822,22,1529923667,2147483647,E,Scheme,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,9,30,8100.0
1138,39646772,22,1529923537,2147483647,E,Scheme,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,9,62,8100.0
1139,39646541,22,1529922913,2147483647,E,Scheme,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,9,60,8100.0
1140,39646479,22,1529922709,2147483647,E,Scheme,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'trees']",0,PRACTICE,GNU C++17,WRONG_ANSWER,2,30,7900.0
1141,39645810,22,1529921129,2147483647,D,Segments,PROGRAMMING,0.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++17,OK,40,15,1800.0
1142,39645152,22,1529919681,2147483647,D,Segments,PROGRAMMING,0.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++17,WRONG_ANSWER,2,15,1600.0
1143,39644867,996,1529919069,2147483647,E,Leaving the Bar,PROGRAMMING,2500.0,"['brute force', 'data structures', 'geometry', 'greedy', 'math', 'sortings']",0,PRACTICE,GNU C++17,OK,105,93,3100.0
1144,39644842,995,1529919019,2147483647,C,Leaving the Bar,PROGRAMMING,1500.0,"['brute force', 'data structures', 'geometry', 'greedy', 'math', 'sortings']",0,PRACTICE,GNU C++17,OK,105,93,3100.0
1145,39644611,995,1529918563,2147483647,C,Leaving the Bar,PROGRAMMING,1500.0,"['brute force', 'data structures', 'geometry', 'greedy', 'math', 'sortings']",0,PRACTICE,GNU C++17,WRONG_ANSWER,25,93,2400.0
1146,39644294,55,1529917856,2147483647,B,Smallest number,PROGRAMMING,1000.0,['brute force'],0,PRACTICE,GNU C++17,OK,60,60,100.0
1147,39643608,996,1529916210,2147483647,D,Suit and Tie,PROGRAMMING,1750.0,"['brute force', 'greedy', 'math']",0,PRACTICE,GNU C++17,OK,22,31,0.0
1148,39643604,995,1529916198,2147483647,B,Suit and Tie,PROGRAMMING,750.0,"['greedy', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,22,31,0.0
1149,39643586,996,1529916139,2147483647,F,Game,PROGRAMMING,2750.0,['math'],0,PRACTICE,GNU C++17,OK,53,873,4100.0
1150,39643568,995,1529916081,2147483647,D,Game,PROGRAMMING,1750.0,['math'],0,PRACTICE,GNU C++17,OK,53,873,4100.0
1151,39643174,996,1529915123,2147483647,A,Hit the Lottery,PROGRAMMING,500.0,"['dp', 'greedy']",0,PRACTICE,GNU C++17,OK,49,31,0.0
1152,39641547,991,1529911386,2147483647,D,Bishwock,PROGRAMMING,1500.0,"['dp', 'greedy']",0,PRACTICE,GNU C++17,OK,72,31,0.0
1153,39641505,991,1529911285,2147483647,D,Bishwock,PROGRAMMING,1500.0,"['dp', 'greedy']",0,PRACTICE,GNU C++17,WRONG_ANSWER,22,15,0.0
1154,39641135,991,1529910399,2147483647,E,Bus Number,PROGRAMMING,2000.0,"['brute force', 'combinatorics', 'math']",0,PRACTICE,GNU C++17,OK,61,78,200.0
1155,39640986,991,1529910028,2147483647,C,Candies,PROGRAMMING,1250.0,"['binary search', 'implementation']",0,PRACTICE,GNU C++17,OK,69,30,0.0
1156,39640978,991,1529910004,2147483647,B,Getting an A,PROGRAMMING,1000.0,"['greedy', 'sortings']",0,PRACTICE,GNU C++17,OK,61,30,0.0
1157,39640969,991,1529909976,2147483647,A,If at first you don't succeed...,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,76,31,0.0
1158,39595500,603,1529829222,2147483647,A,Alternative Thinking,PROGRAMMING,500.0,"['dp', 'greedy', 'math']",0,PRACTICE,GNU C++17,OK,116,46,16700.0
1159,39595478,603,1529829180,2147483647,B,Moodular Arithmetic,PROGRAMMING,1000.0,"['combinatorics', 'dfs and similar', 'dsu', 'math', 'number theory']",0,PRACTICE,GNU C++17,OK,54,561,66700.0
1160,39595472,604,1529829153,2147483647,D,Moodular Arithmetic,PROGRAMMING,2000.0,['dsu'],0,PRACTICE,GNU C++17,OK,54,561,66700.0
1161,39594619,604,1529827426,2147483647,C,Alternative Thinking,PROGRAMMING,1500.0,"['constructive algorithms', 'dp', 'math']",0,PRACTICE,GNU C++17,OK,116,46,16700.0
1162,39593618,604,1529825251,2147483647,B,More Cowbell,PROGRAMMING,1000.0,"['binary search', 'greedy']",0,PRACTICE,GNU C++17,OK,54,499,4300.0
1163,39593603,604,1529825229,2147483647,A,Uncowed Forces,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,57,31,0.0
1164,39593572,604,1529825165,2147483647,B,More Cowbell,PROGRAMMING,1000.0,"['binary search', 'greedy']",0,PRACTICE,GNU C++17,WRONG_ANSWER,0,15,800.0
1165,39593386,604,1529824785,2147483647,A,Uncowed Forces,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,WRONG_ANSWER,5,15,0.0
1166,39584246,453,1529794404,2147483647,A,Little Pony and Expected Maximum,PROGRAMMING,500.0,['probabilities'],0,PRACTICE,GNU C++17,OK,41,46,0.0
1167,39584242,454,1529794389,2147483647,C,Little Pony and Expected Maximum,PROGRAMMING,1500.0,"['combinatorics', 'math', 'probabilities']",0,PRACTICE,GNU C++17,OK,41,46,0.0
1168,39584124,722,1529793901,2147483647,C,Destroying Array,PROGRAMMING,1000.0,"['data structures', 'dsu']",0,PRACTICE,GNU C++17,WRONG_ANSWER,0,15,400.0
1169,39584114,722,1529793874,2147483647,D,Generating Sets,PROGRAMMING,1500.0,"['binary search', 'data structures', 'dfs and similar', 'greedy']",0,PRACTICE,GNU C++17,OK,49,389,3300.0
1170,39584098,560,1529793815,2147483647,E,Gerald and Giant Chess,PROGRAMMING,2500.0,"['combinatorics', 'dp']",0,PRACTICE,GNU C++17,OK,55,109,9400.0
1171,39584095,559,1529793793,2147483647,C,Gerald and Giant Chess,PROGRAMMING,1500.0,"['combinatorics', 'dp', 'math', 'number theory']",0,PRACTICE,GNU C++17,OK,55,109,9400.0
1172,39540316,463,1529754254,2147483647,D,Gargari and Permutations,PROGRAMMING,2000.0,"['dfs and similar', 'dp', 'graphs']",0,PRACTICE,GNU C++17,OK,40,31,7000.0
1173,39540298,463,1529754211,2147483647,B,Caisa and Pylons,PROGRAMMING,1000.0,['math'],0,PRACTICE,GNU C++17,OK,49,46,400.0
1174,39540275,463,1529754148,2147483647,D,Gargari and Permutations,PROGRAMMING,2000.0,"['dfs and similar', 'dp', 'graphs']",0,PRACTICE,GNU C++17,WRONG_ANSWER,0,0,1600.0
1175,39535114,864,1529739620,2147483647,D,Make a Permutation!,PROGRAMMING,2000.0,"['greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,46,202,8000.0
1176,39534901,454,1529739017,2147483647,D,Little Pony and Harmony Chest,PROGRAMMING,2000.0,"['bitmasks', 'dp']",0,PRACTICE,GNU C++17,OK,27,2293,51800.0
1177,39534898,453,1529738999,2147483647,B,Little Pony and Harmony Chest,PROGRAMMING,1000.0,"['bitmasks', 'brute force', 'dp']",0,PRACTICE,GNU C++17,OK,27,2293,51800.0
1178,39534849,453,1529738864,2147483647,B,Little Pony and Harmony Chest,PROGRAMMING,1000.0,"['bitmasks', 'brute force', 'dp']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,6,4000,103600.0
1179,39533312,994,1529733754,2147483647,B,Knights of a Polygonal Table,PROGRAMMING,1000.0,"['greedy', 'implementation', 'sortings']",0,PRACTICE,GNU C++17,OK,73,155,6500.0
1180,39533069,994,1529732875,2147483647,A,Fingerprints,PROGRAMMING,500.0,['implementation'],0,PRACTICE,GNU C++17,OK,31,15,0.0
1181,39532963,994,1529732517,2147483647,E,Careful Maneuvering,PROGRAMMING,2000.0,"['bitmasks', 'brute force', 'data structures']",0,PRACTICE,GNU C++17,OK,88,1528,8500.0
1182,39532958,993,1529732505,2147483647,C,Careful Maneuvering,PROGRAMMING,1000.0,"['bitmasks', 'brute force', 'geometry']",0,PRACTICE,GNU C++17,OK,88,1528,8500.0
1183,39532949,994,1529732473,2147483647,D,Open Communication,PROGRAMMING,2000.0,['bitmasks'],0,PRACTICE,GNU C++17,OK,52,30,0.0
1184,39532941,993,1529732460,2147483647,B,Open Communication,PROGRAMMING,1000.0,"['bitmasks', 'brute force']",0,PRACTICE,GNU C++17,OK,52,30,0.0
1185,39532882,992,1529732249,2147483647,C,Nastya and a Wardrobe,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++17,OK,76,31,0.0
1186,39532836,992,1529732072,2147483647,D,Nastya and a Game,PROGRAMMING,2000.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,134,389,6300.0
1187,39532805,999,1529731972,2147483647,D,Equalize the Remainders,PROGRAMMING,0.0,"['data structures', 'greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,47,156,13400.0
1188,39516158,538,1529669960,2147483647,B,Quasi Binary,PROGRAMMING,1000.0,"['constructive algorithms', 'dp', 'greedy', 'implementation']",0,PRACTICE,GNU C++17,OK,25,31,0.0
1189,39515647,706,1529668676,2147483647,D,Vasiliy's Multiset,PROGRAMMING,2000.0,"['binary search', 'data structures', 'trees']",0,PRACTICE,GNU C++17,OK,91,249,66100.0
1190,39515600,877,1529668566,2147483647,E,Danil and a Part-time Job,PROGRAMMING,2250.0,"['bitmasks', 'data structures', 'trees']",0,PRACTICE,GNU C++17,OK,57,514,57700.0
1191,39515480,383,1529668313,2147483647,C,Propagating tree,PROGRAMMING,1500.0,"['data structures', 'dfs and similar', 'trees']",0,PRACTICE,GNU C++17,OK,54,421,38500.0
1192,39515429,723,1529668190,2147483647,E,One-Way Reform,PROGRAMMING,2500.0,"['constructive algorithms', 'dfs and similar', 'flows', 'graphs', 'greedy']",0,PRACTICE,GNU C++17,OK,58,31,2800.0
1193,39515336,342,1529667982,2147483647,E,Xenia and Tree,PROGRAMMING,2500.0,"['data structures', 'divide and conquer', 'trees']",0,PRACTICE,GNU C++17,OK,23,717,36200.0
1194,39515263,550,1529667822,2147483647,C,Divisibility by Eight,PROGRAMMING,1000.0,"['brute force', 'dp', 'math']",0,PRACTICE,GNU C++17,OK,73,15,0.0
1195,39515188,292,1529667659,2147483647,D,Connected Components,PROGRAMMING,2000.0,"['data structures', 'dfs and similar', 'dp', 'dsu']",0,PRACTICE,GNU C++17,OK,102,312,79300.0
1196,39499485,999,1529610394,2147483647,C,Alphabetic Removals,PROGRAMMING,0.0,['implementation'],0,PRACTICE,GNU C++17,OK,44,46,1800.0
1197,39496844,475,1529603551,2147483647,D,CGCDSSQ,PROGRAMMING,2000.0,"['brute force', 'data structures', 'math']",0,PRACTICE,GNU C++17,OK,73,1153,15400.0
1198,39496652,954,1529603197,2147483647,F,Runner's Problem,PROGRAMMING,0.0,"['dp', 'matrices', 'sortings']",0,PRACTICE,GNU C++14,OK,35,312,1500.0
1199,39496171,985,1529602388,2147483647,F,Isomorphic Strings,PROGRAMMING,0.0,"['hashing', 'strings']",0,PRACTICE,GNU C++14,OK,46,1965,139300.0
1200,39495976,165,1529602072,2147483647,E,Compatible Numbers,PROGRAMMING,2500.0,"['bitmasks', 'brute force', 'dfs and similar', 'dp']",0,PRACTICE,GNU C++17,OK,87,3556,61600.0
1201,39495950,986,1529602028,2147483647,C,AND Graph,PROGRAMMING,1750.0,"['bitmasks', 'dfs and similar', 'dsu', 'graphs']",0,PRACTICE,GNU C++17,OK,82,1809,135200.0
1202,39495690,987,1529601656,2147483647,F,AND Graph,PROGRAMMING,3000.0,"['bitmasks', 'dfs and similar', 'graphs']",0,PRACTICE,GNU C++17,OK,82,1809,135200.0
1203,39495053,570,1529600730,2147483647,D,Tree Requests,PROGRAMMING,2000.0,"['binary search', 'bitmasks', 'constructive algorithms', 'dfs and similar', 'graphs', 'trees']",0,PRACTICE,GNU C++17,OK,65,1060,108400.0
1204,39494991,208,1529600645,2147483647,E,Blood Cousins,PROGRAMMING,3000.0,"['binary search', 'data structures', 'dfs and similar', 'trees']",0,PRACTICE,GNU C++17,OK,64,310,27200.0
1205,39494778,429,1529600346,2147483647,D,Tricky Function,PROGRAMMING,2000.0,"['data structures', 'divide and conquer', 'geometry']",0,PRACTICE,GNU C++17,OK,47,249,4200.0
1206,39494315,999,1529599840,2147483647,F,Cards and Joy,PROGRAMMING,0.0,['dp'],0,PRACTICE,GNU C++17,OK,74,156,23700.0
1207,39490369,999,1529598160,6460,A,Mishka and Contest,PROGRAMMING,0.0,"['brute force', 'implementation']",0,OUT_OF_COMPETITION,GNU C++17,OK,48,31,0.0
1208,39489910,999,1529598023,6323,E,Reachability from the Capital,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'greedy']",0,OUT_OF_COMPETITION,GNU C++17,OK,80,31,1000.0
1209,39489709,999,1529597957,6257,E,Reachability from the Capital,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'greedy']",0,OUT_OF_COMPETITION,GNU C++17,OK,80,31,1000.0
1210,39489157,999,1529597770,6070,E,Reachability from the Capital,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'greedy']",0,OUT_OF_COMPETITION,GNU C++17,OK,80,46,1000.0
1211,39485880,999,1529596640,4940,E,Reachability from the Capital,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'greedy']",0,OUT_OF_COMPETITION,GNU C++17,OK,80,46,1100.0
1212,39479603,999,1529594626,2926,E,Reachability from the Capital,PROGRAMMING,0.0,"['dfs and similar', 'graphs', 'greedy']",0,OUT_OF_COMPETITION,GNU C++17,WRONG_ANSWER,30,15,500.0
1213,39477165,999,1529593946,2246,F,Cards and Joy,PROGRAMMING,0.0,['dp'],0,OUT_OF_COMPETITION,GNU C++17,OK,74,171,23700.0
1214,39474792,999,1529593396,1696,D,Equalize the Remainders,PROGRAMMING,0.0,"['data structures', 'greedy', 'implementation']",0,OUT_OF_COMPETITION,GNU C++17,OK,47,186,13400.0
1215,39474431,999,1529593312,1612,D,Equalize the Remainders,PROGRAMMING,0.0,"['data structures', 'greedy', 'implementation']",0,OUT_OF_COMPETITION,GNU C++17,RUNTIME_ERROR,6,155,12600.0
1216,39467570,999,1529592155,455,C,Alphabetic Removals,PROGRAMMING,0.0,['implementation'],0,OUT_OF_COMPETITION,GNU C++17,OK,44,46,1800.0
1217,39465981,999,1529591983,283,B,Reversing Encryption,PROGRAMMING,0.0,['implementation'],0,OUT_OF_COMPETITION,GNU C++17,OK,20,30,0.0
1218,39465217,999,1529591866,166,A,Mishka and Contest,PROGRAMMING,0.0,"['brute force', 'implementation']",0,OUT_OF_COMPETITION,GNU C++17,OK,48,15,0.0
1219,39456363,429,1529571372,2147483647,D,Tricky Function,PROGRAMMING,2000.0,"['data structures', 'divide and conquer', 'geometry']",0,PRACTICE,GNU C++17,OK,47,234,4200.0
1220,39452456,583,1529560971,2147483647,C,GCD Table,PROGRAMMING,1750.0,[],0,PRACTICE,GNU C++17,OK,54,171,12000.0
1221,39452186,582,1529560052,2147483647,A,GCD Table,PROGRAMMING,750.0,"['constructive algorithms', 'greedy']",0,PRACTICE,GNU C++17,OK,54,171,12000.0
1222,39432862,371,1529490430,2147483647,E,Subway Innovation,PROGRAMMING,2500.0,"['math', 'two pointers']",0,PRACTICE,GNU C++17,OK,52,217,7100.0
1223,39431279,371,1529486124,2147483647,D,Vessels,PROGRAMMING,2000.0,"['data structures', 'dsu', 'implementation', 'trees']",0,PRACTICE,GNU C++17,OK,44,311,9600.0
1224,39430884,371,1529485144,2147483647,C,Hamburgers,PROGRAMMING,1500.0,"['binary search', 'brute force']",0,PRACTICE,GNU C++17,OK,31,15,0.0
1225,39430758,371,1529484808,2147483647,B,Fox Dividing Cheese,PROGRAMMING,1000.0,"['math', 'number theory']",0,PRACTICE,GNU C++17,OK,54,93,4700.0
1226,39430654,371,1529484518,2147483647,A,K-Periodic Array,PROGRAMMING,500.0,"['implementation', 'math']",0,PRACTICE,GNU C++17,OK,24,15,0.0
1227,39420865,716,1529437521,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,OK,179,3915,800.0
1228,39420848,715,1529437470,2147483647,B,Complete The Graph,PROGRAMMING,1000.0,"['binary search', 'constructive algorithms', 'graphs', 'shortest paths']",0,PRACTICE,GNU C++17,OK,179,3915,800.0
1229,39420637,716,1529436714,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,126,4000,8500.0
1230,39420599,716,1529436593,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,14,4000,4300.0
1231,39420570,716,1529436506,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,126,4000,8900.0
1232,39420152,716,1529435143,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,WRONG_ANSWER,12,30,1000.0
1233,39419952,716,1529434573,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,14,4000,1200.0
1234,39419911,716,1529434433,2147483647,D,Complete The Graph,PROGRAMMING,2000.0,"['graphs', 'shortest paths']",0,PRACTICE,GNU C++17,TIME_LIMIT_EXCEEDED,3,4000,100.0
1235,39418753,665,1529430887,2147483647,E,Beautiful Subarrays,PROGRAMMING,0.0,"['data structures', 'divide and conquer']",0,PRACTICE,GNU C++17,OK,28,1669,278900.0
1236,39417388,96,1529427545,2147483647,C,Hockey,PROGRAMMING,1500.0,"['implementation', 'strings']",0,PRACTICE,GNU C++17,OK,49,30,200.0
1237,39415907,96,1529423636,2147483647,B,Lucky Numbers (easy),PROGRAMMING,1000.0,"['binary search', 'bitmasks', 'brute force']",0,PRACTICE,GNU C++17,OK,55,62,200.0
1238,39413063,525,1529416644,2147483647,B,Pasha and String,PROGRAMMING,750.0,['greedy'],0,PRACTICE,GNU C++17,OK,43,46,2100.0
1239,39412720,975,1529415840,2147483647,D,Ghosts,PROGRAMMING,2000.0,"['geometry', 'math']",0,PRACTICE,GNU C++17,OK,36,280,14000.0
1240,39412590,975,1529415488,2147483647,C,Valhalla Siege,PROGRAMMING,1500.0,['binary search'],0,PRACTICE,GNU C++17,OK,35,218,7800.0
1241,39412219,58,1529414638,2147483647,C,Trees,PROGRAMMING,1500.0,['brute force'],0,PRACTICE,GNU C++17,OK,40,92,2600.0
1242,39412148,58,1529414485,2147483647,C,Trees,PROGRAMMING,1500.0,['brute force'],0,PRACTICE,GNU C++17,WRONG_ANSWER,5,30,800.0
1243,39404086,992,1529398198,2147483647,D,Nastya and a Game,PROGRAMMING,2000.0,"['brute force', 'implementation', 'math']",0,PRACTICE,GNU C++17,OK,134,374,6300.0
1244,39404069,992,1529398155,2147483647,C,Nastya and a Wardrobe,PROGRAMMING,1500.0,['math'],0,PRACTICE,GNU C++17,OK,76,31,0.0
1245,39404054,992,1529398115,2147483647,B,Nastya Studies Informatics,PROGRAMMING,1000.0,"['math', 'number theory']",0,PRACTICE,GNU C++17,OK,108,31,100.0
1246,39404046,992,1529398088,2147483647,A,Nastya and an Array,PROGRAMMING,500.0,"['implementation', 'sortings']",0,PRACTICE,GNU C++17,OK,79,78,4100.0
1247,39399935,227,1529388423,2147483647,D,Naughty Stone Piles,PROGRAMMING,2000.0,"['math', 'sortings']",0,PRACTICE,GNU C++17,OK,69,140,2400.0
1248,39399920,226,1529388401,2147483647,B,Naughty Stone Piles,PROGRAMMING,1000.0,['greedy'],0,PRACTICE,GNU C++17,OK,69,140,2400.0
1249,39399781,226,1529387969,2147483647,B,Naughty Stone Piles,PROGRAMMING,1000.0,['greedy'],0,PRACTICE,GNU C++17,WRONG_ANSWER,5,109,2400.0
1250,39354221,711,1529320183,2147483647,D,Directed Roads,PROGRAMMING,2000.0,"['combinatorics', 'dfs and similar', 'graphs', 'math']",0,PRACTICE,GNU C++17,OK,131,187,18200.0
